dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Cora,MLP,4,0.01,Gaussian,0.1,0.180811807513237,6,2.271735906600952
Cora,LogReg,4,0.01,Gaussian,0.1,0.3025830258302583,NA,0.06516361236572266
Cora,MLP,4,0.01,Gaussian,0.3,0.17896679043769836,9,2.306370735168457
Cora,LogReg,4,0.01,Gaussian,0.3,0.3025830258302583,NA,0.14740586280822754
Cora,MLP,4,0.01,Gaussian,0.5,0.18450184166431427,6,2.842747926712036
Cora,LogReg,4,0.01,Gaussian,0.5,0.3025830258302583,NA,0.19081377983093262
Cora,LabelProp,4,0.01,Structure,NA,0.18265682656826568,NA,1.665315866470337
Cora,MLP,4,0.03,Vanilla,NA,0.5276752710342407,530,14.487099170684814
Cora,LogReg,4,0.03,Vanilla,NA,0.3025830258302583,NA,0.05683422088623047
Cora,MLP,4,0.03,Identity,NA,0.3025830388069153,4,3.2595221996307373
Cora,LogReg,4,0.03,Identity,NA,0.3025830258302583,NA,0.10390520095825195
Cora,MLP,4,0.03,Shuffled,NA,0.25830256938934326,5,2.2535312175750732
Cora,LogReg,4,0.03,Shuffled,NA,0.3025830258302583,NA,0.057637929916381836
Cora,MLP,4,0.03,Gaussian,0.1,0.18265682458877563,6,2.835268974304199
Cora,LogReg,4,0.03,Gaussian,0.1,0.2952029520295203,NA,0.563835620880127
Cora,MLP,4,0.03,Gaussian,0.3,0.17158672213554382,5,2.359127998352051
Cora,LogReg,4,0.03,Gaussian,0.3,0.2933579335793358,NA,0.09810924530029297
Cora,MLP,4,0.03,Gaussian,0.5,0.18265682458877563,5,2.157787561416626
Cora,LogReg,4,0.03,Gaussian,0.5,0.2915129151291513,NA,0.29323840141296387
Cora,LabelProp,4,0.03,Structure,NA,0.2564575645756458,NA,1.4135801792144775
Cora,MLP,4,0.05,Vanilla,NA,0.5701106786727905,69,3.5354104042053223
Cora,LogReg,4,0.05,Vanilla,NA,0.3025830258302583,NA,0.07687091827392578
Cora,MLP,4,0.05,Identity,NA,0.3025830388069153,4,4.369585037231445
Cora,LogReg,4,0.05,Identity,NA,0.3025830258302583,NA,0.3911106586456299
Cora,MLP,4,0.05,Shuffled,NA,0.2398523986339569,5,2.1887474060058594
Cora,LogReg,4,0.05,Shuffled,NA,0.3025830258302583,NA,0.3419764041900635
Cora,MLP,4,0.05,Gaussian,0.1,0.18265682458877563,7,2.236301898956299
Cora,LogReg,4,0.05,Gaussian,0.1,0.2859778597785978,NA,0.08942699432373047
Cora,MLP,4,0.05,Gaussian,0.3,0.180811807513237,6,2.1561460494995117
Cora,LogReg,4,0.05,Gaussian,0.3,0.26752767527675275,NA,0.4383728504180908
Cora,MLP,4,0.05,Gaussian,0.5,0.17712177336215973,4,3.0438437461853027
Cora,LogReg,4,0.05,Gaussian,0.5,0.26752767527675275,NA,0.3451805114746094
Cora,LabelProp,4,0.05,Structure,NA,0.15867158671586715,NA,1.1108660697937012
Cora,MLP,4,0.1,Vanilla,NA,0.5977859497070312,151,5.311904191970825
Cora,LogReg,4,0.1,Vanilla,NA,0.3044280442804428,NA,0.3396565914154053
Cora,MLP,4,0.1,Identity,NA,0.3025830388069153,4,3.406545639038086
Cora,LogReg,4,0.1,Identity,NA,0.3025830258302583,NA,0.9305965900421143
Cora,MLP,4,0.1,Shuffled,NA,0.2121771275997162,5,2.7750954627990723
Cora,LogReg,4,0.1,Shuffled,NA,0.3025830258302583,NA,0.11755990982055664
Cora,MLP,4,0.1,Gaussian,0.1,0.18265682458877563,8,2.1604084968566895
Cora,LogReg,4,0.1,Gaussian,0.1,0.23800738007380073,NA,0.09055256843566895
Cora,MLP,4,0.1,Gaussian,0.3,0.1642066389322281,7,2.18756103515625
Cora,LogReg,4,0.1,Gaussian,0.3,0.22509225092250923,NA,0.24720478057861328
Cora,MLP,4,0.1,Gaussian,0.5,0.17158672213554382,4,2.110290050506592
Cora,LogReg,4,0.1,Gaussian,0.5,0.2177121771217712,NA,0.08639168739318848
Cora,LabelProp,4,0.1,Structure,NA,0.23247232472324722,NA,1.1266024112701416
