dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Citeseer,LogReg,3,0.1,Gaussian,0.3,0.2042042042042042,NA,0.2889530658721924
Citeseer,MLP,3,0.1,Gaussian,0.5,0.15915915369987488,2,5.602874994277954
Citeseer,LogReg,3,0.1,Gaussian,0.5,0.2042042042042042,NA,0.4013068675994873
Citeseer,LabelProp,3,0.1,Structure,NA,0.15765765765765766,NA,2.1570370197296143
Citeseer,MLP,4,0.01,Vanilla,NA,0.3963963985443115,118,11.17753529548645
Citeseer,LogReg,4,0.01,Vanilla,NA,0.4339339339339339,NA,0.21591567993164062
Citeseer,MLP,4,0.01,Identity,NA,0.20420420169830322,24,5.668896198272705
Citeseer,LogReg,4,0.01,Identity,NA,0.2012012012012012,NA,0.06945490837097168
Citeseer,MLP,4,0.01,Shuffled,NA,0.18018017709255219,23,7.049011468887329
Citeseer,LogReg,4,0.01,Shuffled,NA,0.18018018018018017,NA,0.21229052543640137
Citeseer,MLP,4,0.01,Gaussian,0.1,0.2057057023048401,24,5.997776031494141
Citeseer,LogReg,4,0.01,Gaussian,0.1,0.1996996996996997,NA,0.3906440734863281
Citeseer,MLP,4,0.01,Gaussian,0.3,0.21621622145175934,16,6.58323335647583
Citeseer,LogReg,4,0.01,Gaussian,0.3,0.1981981981981982,NA,0.48920559883117676
Citeseer,MLP,4,0.01,Gaussian,0.5,0.2012012004852295,15,5.569378852844238
Citeseer,LogReg,4,0.01,Gaussian,0.5,0.2012012012012012,NA,0.15887856483459473
Citeseer,LabelProp,4,0.01,Structure,NA,0.08408408408408409,NA,1.8515396118164062
Citeseer,MLP,4,0.03,Vanilla,NA,0.48948949575424194,402,26.723573207855225
Citeseer,LogReg,4,0.03,Vanilla,NA,0.21021021021021022,NA,0.18419170379638672
Citeseer,MLP,4,0.03,Identity,NA,0.21021020412445068,11,5.584946632385254
Citeseer,LogReg,4,0.03,Identity,NA,0.21021021021021022,NA,0.08750557899475098
Citeseer,MLP,4,0.03,Shuffled,NA,0.16066065430641174,18,6.035563945770264
Citeseer,LogReg,4,0.03,Shuffled,NA,0.21021021021021022,NA,0.17109060287475586
Citeseer,MLP,4,0.03,Gaussian,0.1,0.16366367042064667,17,6.334803104400635
Citeseer,LogReg,4,0.03,Gaussian,0.1,0.1996996996996997,NA,0.09244084358215332
Citeseer,MLP,4,0.03,Gaussian,0.3,0.15615615248680115,19,5.996218681335449
Citeseer,LogReg,4,0.03,Gaussian,0.3,0.1921921921921922,NA,1.11537766456604
Citeseer,MLP,4,0.03,Gaussian,0.5,0.17867867648601532,34,6.681187152862549
Citeseer,LogReg,4,0.03,Gaussian,0.5,0.1891891891891892,NA,0.4351489543914795
Citeseer,LabelProp,4,0.03,Structure,NA,0.11411411411411411,NA,1.8762543201446533
